Label	Predicted	Score
Shirt	Shirt	0.76952434
Shirt	Pullover	0.99817586
Sandal	Sandal	0.99999857
Sneaker	Ankle boot	0.9520668
Ankle boot	Ankle boot	0.9993074
Coat	Coat	0.9872229
Dress	Shirt	0.43503353
Coat	Coat	0.9553304
Trouser	Trouser	0.99992347
Sneaker	Sneaker	0.9989434
Ankle boot	Ankle boot	0.99993753
T-shirt/top	T-shirt/top	0.9600579
Sandal	Sandal	0.9957681
Sneaker	Sneaker	0.9874844
Dress	Dress	0.88161886
Dress	Dress	0.995726
Bag	Bag	0.9989278
Coat	Coat	0.9993604
Trouser	Trouser	0.9999993
Bag	Bag	0.99999976
Pullover	Pullover	0.98796034
Sandal	Sneaker	0.7855224
Coat	Coat	0.9757287
Coat	Coat	0.9888713
Bag	Bag	0.9999999
Ankle boot	Ankle boot	0.9999459
Pullover	Pullover	0.99057686
Ankle boot	Ankle boot	0.94083107
Dress	Dress	0.99362904
Pullover	Pullover	0.99960774
Shirt	Shirt	0.742896
Trouser	Trouser	0.9999995
Trouser	Trouser	0.9999999
Shirt	T-shirt/top	0.60080993
Shirt	Shirt	0.6001733
Trouser	Trouser	1.0
Coat	Coat	0.65736973
Ankle boot	Ankle boot	0.99842656
Bag	Bag	0.9999789
Sandal	Sandal	0.9998857
Ankle boot	Ankle boot	0.9999964
Trouser	Trouser	0.99999917
Sandal	Sandal	0.9317511
Shirt	T-shirt/top	0.950162
Ankle boot	Ankle boot	0.9999845
Dress	Dress	0.9697751
Pullover	Pullover	0.9901985
Trouser	Trouser	1.0
Sneaker	Sneaker	0.99826545
Coat	Pullover	0.9314431
Ankle boot	Ankle boot	0.99990785
Bag	Bag	0.9999994
Bag	Bag	0.9999999
Ankle boot	Ankle boot	0.999943
Sandal	Sandal	0.99879587
Sandal	Sandal	0.9986004
Dress	Dress	0.964971
Bag	Bag	0.99999535
Pullover	Pullover	0.7291689
T-shirt/top	T-shirt/top	0.99586844
Dress	Dress	0.9900994
Shirt	Shirt	0.7913298
Trouser	Trouser	1.0
Trouser	Trouser	1.0
Ankle boot	Ankle boot	0.99817574
T-shirt/top	T-shirt/top	0.7102515
Ankle boot	Ankle boot	0.999907
Sneaker	Sneaker	0.9896297
Sandal	Sandal	0.99999607
Dress	Dress	0.99951434
Pullover	Pullover	0.9916592
Ankle boot	Ankle boot	0.9268482
Sandal	Sandal	0.9999908
Sandal	Sandal	0.9999957
Coat	Coat	0.8859231
Pullover	Pullover	0.92854786
Ankle boot	Ankle boot	0.9999962
Ankle boot	Ankle boot	0.99791354
Dress	Dress	0.98539335
T-shirt/top	T-shirt/top	0.9906431
Shirt	Shirt	0.54227716
Dress	Coat	0.693699
Trouser	Trouser	0.99999833
Sneaker	Sneaker	0.619833
Coat	Coat	0.99868435
Ankle boot	Ankle boot	0.99171317
Pullover	Pullover	0.9894657
Bag	Bag	0.99981993
Sandal	Sandal	1.0
Bag	Bag	0.9999875
Shirt	Shirt	0.9709966
T-shirt/top	T-shirt/top	0.9690693
Trouser	Trouser	1.0
Dress	Dress	0.95664895
Pullover	Pullover	0.97795254
Pullover	Pullover	0.9955869
Dress	Dress	0.9934077
Shirt	Shirt	0.7025081
Shirt	Pullover	0.7341185
T-shirt/top	T-shirt/top	0.87298506
Pullover	Pullover	0.9926992
Bag	Bag	0.9999995
Dress	Dress	0.99611664
Pullover	Pullover	0.94759893
Bag	Bag	0.9954855
Shirt	Shirt	0.7544925
Trouser	Trouser	0.99999976
Bag	Bag	0.999752
Coat	Coat	0.5334802
Sandal	Sandal	0.9997441
Coat	Coat	0.6939504
Pullover	Pullover	0.9945135
Dress	Dress	0.9796331
Ankle boot	Ankle boot	0.99998534
T-shirt/top	T-shirt/top	0.50069404
Coat	Coat	0.5253844
Coat	Dress	0.45532745
Pullover	Pullover	0.99539965
Sandal	Sandal	0.9999995
Coat	Pullover	0.8824635
Pullover	Pullover	0.9945062
Sneaker	Sneaker	0.9993987
Shirt	T-shirt/top	0.69945866
Sneaker	Sneaker	0.98772764
Dress	Dress	0.9995536
Dress	Dress	0.971602
Shirt	Shirt	0.6739386
Ankle boot	Ankle boot	0.9999577
Shirt	Coat	0.7622256
Bag	Bag	0.9999999
Sandal	Sandal	0.9999987
Shirt	Shirt	0.97660655
Shirt	T-shirt/top	0.9276027
Dress	Dress	0.74529594
Shirt	Shirt	0.8924807
Sneaker	Sneaker	0.9999138
Pullover	Pullover	0.9981445
Sandal	Sandal	0.9999931
Dress	Dress	0.9992919
Trouser	Trouser	0.99999976
Trouser	Trouser	0.9999995
Ankle boot	Ankle boot	0.999972
Sneaker	Ankle boot	0.52657384
Sandal	Sandal	0.99999857
Coat	Coat	0.89055616
Pullover	Pullover	0.9986364
Trouser	Trouser	0.9999994
Shirt	Shirt	0.76390946
Coat	Coat	0.902702
Sandal	Sandal	0.9997732
Ankle boot	Ankle boot	0.98567504
Pullover	Pullover	0.9606732
Sandal	Sandal	0.9999956
Sandal	Sandal	0.9999969
Dress	Dress	0.65291655
Dress	Trouser	0.52833074
T-shirt/top	T-shirt/top	0.99906236
Ankle boot	Ankle boot	0.9998542
Pullover	Pullover	0.99526715
Pullover	Pullover	0.44413167
Pullover	Pullover	0.90195656
Dress	Dress	0.8228457
Pullover	Pullover	0.9959437
Coat	Coat	0.9619073
Ankle boot	Ankle boot	0.9962613
Pullover	Pullover	0.9726485
Dress	Dress	0.9866795
T-shirt/top	T-shirt/top	0.5145772
Coat	Coat	0.43773577
Pullover	Pullover	0.998544
T-shirt/top	T-shirt/top	0.89936775
Coat	Pullover	0.5838692
Trouser	Trouser	0.9999999
Dress	Dress	0.981087
Sneaker	Ankle boot	0.9066731
Pullover	Pullover	0.9986136
Coat	Coat	0.90000653
Pullover	Pullover	0.9994517
Pullover	Pullover	0.99973196
Dress	Dress	0.9920127
Pullover	Pullover	0.9877222
Dress	Dress	0.982417
T-shirt/top	T-shirt/top	0.9963581
Bag	Bag	0.99999595
Dress	Dress	0.9972621
Sandal	Sandal	0.99407756
Trouser	Trouser	0.99999976
Pullover	Pullover	0.945465
Bag	Bag	0.99954873
Bag	Bag	0.999966
Pullover	Pullover	0.9956514
Trouser	Trouser	0.99995506
Pullover	Pullover	0.9974269
Trouser	Trouser	1.0
Trouser	Trouser	0.9999387
Ankle boot	Ankle boot	0.9999907
Shirt	Shirt	0.928113
Sandal	Sandal	0.99841475
Ankle boot	Ankle boot	0.9999585
Shirt	T-shirt/top	0.51602787
Bag	Bag	0.9999739
T-shirt/top	T-shirt/top	0.99669147
Dress	Dress	0.9962541
Shirt	Shirt	0.59945965
Dress	Dress	0.99954045
Trouser	Bag	0.98754495
Dress	Dress	0.95782596
Sneaker	Sneaker	0.9998729
Sandal	Sandal	0.99999857
Shirt	Pullover	0.9322359
Trouser	Trouser	0.99999976
Trouser	Trouser	0.9999976
Pullover	Pullover	0.9997793
T-shirt/top	T-shirt/top	0.91610616
Sandal	Sandal	0.9997485
Sandal	Sandal	0.999637
T-shirt/top	T-shirt/top	0.99945515
Trouser	Trouser	1.0
Shirt	Shirt	0.63523144
Sandal	Sandal	0.99999964
Pullover	Pullover	0.99808097
Bag	Bag	0.99999964
Ankle boot	Ankle boot	0.9999826
Sneaker	Sneaker	0.99926144
Ankle boot	Ankle boot	0.99989724
Trouser	Trouser	0.9999846
Trouser	Trouser	0.99999475
Dress	Dress	0.9618096
Dress	Dress	0.99761605
Sandal	Sandal	0.9999746
Shirt	Shirt	0.8417424
Sneaker	Sneaker	0.9661914
Sandal	Sandal	0.9053737
Ankle boot	Ankle boot	0.99992144
Coat	Shirt	0.75288963
Ankle boot	Ankle boot	0.9999629
Dress	Dress	0.6485499
Shirt	Shirt	0.8299952
Shirt	Shirt	0.99317425
T-shirt/top	Pullover	0.9629298
Bag	Bag	0.99999964
Sandal	Sandal	0.99947304
Shirt	Shirt	0.90845245
Sandal	Sandal	0.99956447
Ankle boot	Ankle boot	0.99942565
Bag	Bag	0.9999987
Dress	Dress	0.9796683
Bag	Bag	0.9999683
Trouser	Trouser	0.99999905
Dress	Dress	0.80850875
Trouser	Trouser	0.99526113
Dress	Dress	0.5296983
Sandal	Sandal	0.99944836
Shirt	Coat	0.87025934
Sandal	Sandal	0.9999145
Coat	Coat	0.9978929
Coat	Coat	0.9744322
Ankle boot	Ankle boot	0.99992025
Shirt	Bag	0.76499957
Sneaker	Sneaker	0.9997743
Trouser	Trouser	0.9999993
Coat	Coat	0.99812657
Bag	Bag	0.99857163
Dress	Dress	0.99978334
Sneaker	Sneaker	0.99987113
Sneaker	Sneaker	0.99372923
Shirt	Shirt	0.9286506
Sneaker	Sneaker	0.9947984
Ankle boot	Ankle boot	0.9999887
Coat	Shirt	0.7057588
Sneaker	Sneaker	0.967497
Sneaker	Sneaker	0.9997409
T-shirt/top	T-shirt/top	0.98586845
Trouser	Trouser	0.999998
Coat	Coat	0.3947443
Trouser	Trouser	0.9999918
Coat	Coat	0.81932884
Bag	Bag	0.9999968
Pullover	Pullover	0.98872316
Coat	Pullover	0.74417937
Sneaker	Sneaker	0.9994267
Shirt	Shirt	0.50089824
Sneaker	Sneaker	0.98485595
Trouser	Trouser	0.9999999
Bag	Bag	0.99980825
Sneaker	Sneaker	0.9959394
Sandal	Sandal	0.99047005
Trouser	Trouser	0.999998
Dress	Dress	0.9998754
Trouser	Trouser	0.9999995
T-shirt/top	T-shirt/top	0.92303497
Dress	Dress	0.9997042
Coat	Coat	0.9049883
Sandal	Sandal	0.99973685
Coat	Dress	0.9228953
Bag	Bag	0.99999547
Shirt	Shirt	0.87636995
Dress	Dress	0.98567384
Coat	Coat	0.99206066
Ankle boot	Ankle boot	0.999765
Dress	Dress	0.992084
Trouser	Trouser	1.0
Sandal	Sandal	0.9989505
Dress	Dress	0.9943955
T-shirt/top	T-shirt/top	0.8963452
Sneaker	Sneaker	0.99914265
T-shirt/top	T-shirt/top	0.9839065
Dress	Shirt	0.5139245
Coat	Coat	0.97670835
Sandal	Sandal	0.9999988
Trouser	Trouser	0.9999999
Shirt	Pullover	0.5217902
Shirt	Shirt	0.9972806
Pullover	Pullover	0.9849191
Bag	Bag	0.99999964
Bag	Bag	0.5449264
Ankle boot	Ankle boot	0.99965394
Bag	Bag	0.99996066
Shirt	Shirt	0.68183553
Sneaker	Sneaker	0.7321085
Pullover	Pullover	0.9994142
Coat	Coat	0.9399993
Pullover	Pullover	0.9995234
Sandal	Sandal	0.9999485
Trouser	Trouser	1.0
Ankle boot	Ankle boot	0.99998236
Shirt	Shirt	0.48147666
Dress	Dress	0.82851577
Bag	Bag	0.99999976
Sneaker	Sneaker	0.93078804
Trouser	Trouser	1.0
Bag	Bag	0.9999999
Trouser	Trouser	0.9999994
Pullover	Pullover	0.9709075
T-shirt/top	T-shirt/top	0.9971137
Ankle boot	Ankle boot	0.9967794
Pullover	Pullover	0.9996531
Coat	Coat	0.99395424
Coat	Dress	0.8816068
Coat	Coat	0.9032683
Shirt	Shirt	0.8692927
Trouser	Trouser	0.9999981
Dress	Dress	0.9899795
Sandal	Sandal	0.99996424
Pullover	Pullover	0.9988397
Ankle boot	Ankle boot	0.93279153
Sneaker	Sandal	0.98482865
Sandal	Sandal	0.9999993
Pullover	Pullover	0.2533665
Sneaker	Sneaker	0.99773705
Sandal	Sandal	0.9999579
Sandal	Sandal	0.9999957
Coat	Coat	0.65452397
Coat	Coat	0.99628484
Bag	Bag	0.9999887
T-shirt/top	T-shirt/top	0.9950236
Sneaker	Sneaker	0.9997249
T-shirt/top	T-shirt/top	0.88991195
Bag	Bag	0.9999989
T-shirt/top	T-shirt/top	0.51726353
Pullover	Pullover	0.9997905
Trouser	Trouser	1.0
Ankle boot	Ankle boot	0.99257916
Sneaker	Sneaker	0.99539185
Sneaker	Sneaker	0.9994363
Dress	T-shirt/top	0.61269486
Bag	Bag	0.9999738
T-shirt/top	T-shirt/top	0.99794704
Dress	Dress	0.9996655
T-shirt/top	T-shirt/top	0.99605185
Ankle boot	Ankle boot	0.99929667
Bag	Bag	0.99999917
Sandal	Sandal	0.9997732
Shirt	Shirt	0.9958748
Coat	Coat	0.777009
Bag	Bag	0.9999989
Trouser	Trouser	1.0
Sandal	Sandal	0.99991643
Sandal	Sandal	0.98935485
Sneaker	Sneaker	0.984254
T-shirt/top	T-shirt/top	0.9998621
Trouser	Trouser	0.9999945
Shirt	Shirt	0.99700445
Trouser	Trouser	0.99999964
Dress	Dress	0.9769956
Pullover	Pullover	0.9995995
Shirt	Shirt	0.72796065
Coat	Coat	0.6485733
Shirt	Shirt	0.58619565
Trouser	Trouser	0.9999989
Sneaker	Sneaker	0.9997608
Shirt	Shirt	0.85488844
Pullover	Pullover	0.9526094
Pullover	Pullover	0.9991836
Shirt	Shirt	0.9975733
Trouser	Trouser	0.9999926
Bag	Bag	0.9999999
Pullover	Pullover	0.9927846
Pullover	Pullover	0.9994758
Shirt	Coat	0.8902689
Dress	Dress	0.9826637
T-shirt/top	T-shirt/top	0.99613357
Bag	Bag	1.0
Bag	Bag	0.9999999
Coat	Coat	0.9613991
Shirt	Shirt	0.7341481
Pullover	Pullover	0.95590955
T-shirt/top	T-shirt/top	0.994666
Sneaker	Sneaker	0.9949013
T-shirt/top	T-shirt/top	0.9921365
Bag	Bag	0.99994254
Ankle boot	Ankle boot	0.99898225
Trouser	Trouser	0.9999988
Shirt	Pullover	0.5335254
Shirt	Shirt	0.94215405
Sneaker	Sneaker	0.99955255
T-shirt/top	T-shirt/top	0.5396648
Bag	Bag	0.99999917
Trouser	Trouser	0.99999917
Bag	Bag	0.99999654
Pullover	Pullover	0.9994448
Coat	Shirt	0.58907026
Shirt	Shirt	0.8682907
Sneaker	Sneaker	0.9529189
Sandal	Sandal	0.99971014
Sneaker	Sneaker	0.99917835
Ankle boot	Ankle boot	0.9999857
Ankle boot	Ankle boot	0.999943
Dress	Dress	0.9992466
Ankle boot	Ankle boot	0.9999043
Coat	Coat	0.96980137
Coat	Coat	0.97170943
Shirt	T-shirt/top	0.7112164
Coat	Coat	0.9533175
Trouser	Trouser	0.99999917
Coat	Coat	0.5615668
Bag	Bag	0.9999865
Coat	Coat	0.44584814
Pullover	Pullover	0.9788896
Bag	Sandal	0.4787061
Shirt	Shirt	0.72653913
Pullover	Pullover	0.9790477
Pullover	Pullover	0.9994849
Ankle boot	Ankle boot	0.9991366
Trouser	Trouser	0.9999999
Bag	Bag	0.9999988
T-shirt/top	T-shirt/top	0.99281025
Shirt	Shirt	0.60751593
Pullover	Pullover	0.9991874
Shirt	Shirt	0.8507795
T-shirt/top	Shirt	0.56571025
Dress	Dress	0.7845557
Shirt	Shirt	0.8090385
Shirt	Shirt	0.9266132
Trouser	Trouser	1.0
Dress	Dress	0.9978235
Shirt	Shirt	0.98619187
Dress	Dress	0.9993106
Dress	Dress	0.4360672
Trouser	Trouser	0.9999994
Sneaker	Sneaker	0.9997515
Bag	Bag	0.99999785
Trouser	Trouser	0.9999993
T-shirt/top	T-shirt/top	0.99706846
Sneaker	Sneaker	0.87599695
Shirt	Shirt	0.66301113
Sandal	Sandal	0.99997926
T-shirt/top	T-shirt/top	0.66955143
Bag	Bag	0.99997604
Pullover	Pullover	0.99980503
Shirt	Shirt	0.36496094
Sandal	Sandal	0.99984014
Bag	Bag	0.9983828
Sneaker	Sneaker	0.9837014
Bag	Bag	0.9999989
Coat	Coat	0.98785156
Sandal	Sandal	0.9999932
Ankle boot	Ankle boot	0.9999926
Sandal	Sandal	0.9880163
Sandal	Sandal	0.99997723
Trouser	Trouser	1.0
Pullover	Pullover	0.9989517
Coat	Coat	0.8477442
Sneaker	Sneaker	0.99927694
Pullover	Pullover	0.9998242
Ankle boot	Ankle boot	0.9999852
Sneaker	Sneaker	0.9941229
Bag	Bag	0.99983287
Dress	T-shirt/top	0.76808494
Sneaker	Sneaker	0.8666038
Coat	Pullover	0.8568349
Shirt	Shirt	0.9956929
Dress	T-shirt/top	0.5527489
Bag	Bag	0.999796
Bag	Bag	0.9999379
Coat	Coat	0.98597753
Sandal	Sandal	0.9999893
Trouser	Trouser	0.99999225
Bag	Bag	0.99999964
Pullover	Pullover	0.7189509
Shirt	Shirt	0.6373249
Pullover	Pullover	0.99990034
Pullover	Pullover	0.99987996
Ankle boot	Ankle boot	0.9816659
Bag	Bag	0.99999905
Ankle boot	Ankle boot	0.99996626
T-shirt/top	T-shirt/top	0.9647803
Pullover	Pullover	0.9982394
Sandal	Sandal	0.9992113
Ankle boot	Ankle boot	0.9999732
Dress	Dress	0.9811085
Sandal	Sandal	0.9999558
Ankle boot	Ankle boot	0.9987998
Bag	Bag	0.99999964
Shirt	Coat	0.5669741
Dress	Dress	0.9601152
Ankle boot	Ankle boot	0.99993014
Sandal	Sandal	0.99948823
Ankle boot	Ankle boot	0.99991083
Dress	Dress	0.9388315
T-shirt/top	T-shirt/top	0.7696888
Bag	Bag	0.9999949
Shirt	Shirt	0.9744014
T-shirt/top	T-shirt/top	0.87016165
Shirt	Shirt	0.93272907
Dress	Dress	0.99171656
Sandal	Sandal	0.9996846
Bag	Bag	0.9999366
T-shirt/top	Shirt	0.60783625
Shirt	Shirt	0.53156084
Trouser	Trouser	0.99998474
Bag	Bag	1.0
Shirt	Pullover	0.4964171
Ankle boot	Ankle boot	0.99999404
T-shirt/top	T-shirt/top	0.99973065
T-shirt/top	T-shirt/top	0.9952976
Sneaker	Sneaker	0.82201594
Shirt	Shirt	0.88608766
Shirt	Shirt	0.80804676
Bag	Bag	0.99641716
Sneaker	Sneaker	0.90448743
Shirt	Shirt	0.9573191
Bag	Bag	0.99999225
Bag	Bag	0.99999714
Pullover	Pullover	0.9711494
T-shirt/top	T-shirt/top	0.70386183
Dress	Dress	0.9996247
Shirt	Shirt	0.9001495
Sneaker	Sneaker	0.9998159
Trouser	Trouser	0.99999964
Dress	Coat	0.44664398
Sneaker	Sneaker	0.99797016
Coat	Coat	0.9872901
T-shirt/top	T-shirt/top	0.5754406
Sneaker	Ankle boot	0.7457984
Trouser	Trouser	0.9999999
Shirt	Shirt	0.6457743
Sandal	Sandal	0.99998426
Pullover	Pullover	0.9960045
T-shirt/top	T-shirt/top	0.8299591
Sneaker	Ankle boot	0.88557327
Ankle boot	Ankle boot	0.99997544
T-shirt/top	Shirt	0.9180449
Dress	Shirt	0.62916845
Bag	Bag	0.99999964
Pullover	Pullover	0.90092516
Trouser	Trouser	0.9999993
Trouser	Trouser	1.0
Bag	Bag	1.0
Bag	Bag	0.9999993
Dress	T-shirt/top	0.8106673
Sandal	Sandal	0.99957913
Sneaker	Sneaker	0.9990957
Sandal	Sandal	0.97661644
Shirt	Shirt	0.6383223
Sneaker	Ankle boot	0.9640785
Coat	Coat	0.9941713
Dress	Dress	0.99947613
Ankle boot	Ankle boot	0.9707636
Dress	Dress	0.9966145
Bag	Bag	0.9998888
Ankle boot	Ankle boot	0.9999896
T-shirt/top	T-shirt/top	0.9962991
Coat	Coat	0.997479
T-shirt/top	Pullover	0.6957715
Coat	Coat	0.9495491
Sandal	Sandal	0.999997
Sneaker	Ankle boot	0.57483625
T-shirt/top	T-shirt/top	0.98233336
Coat	Shirt	0.65024096
Dress	Dress	0.9534222
Ankle boot	Ankle boot	0.99999344
Sandal	Sandal	0.98048615
Sneaker	Sneaker	0.5363476
Pullover	Pullover	0.9432885
Pullover	Pullover	0.47929692
Sandal	Sandal	0.99999774
Bag	Bag	0.99999964
Dress	Dress	0.9992387
Trouser	Trouser	1.0
Dress	Dress	0.99976856
Sandal	Sandal	0.9473505
Coat	Pullover	0.9905115
Ankle boot	Ankle boot	0.9991579
Coat	Coat	0.84109545
Dress	Dress	0.9901709
Ankle boot	Ankle boot	0.9999312
Ankle boot	Ankle boot	0.9213575
Pullover	Pullover	0.96862376
T-shirt/top	T-shirt/top	0.99999213
Bag	Bag	0.99984205
T-shirt/top	T-shirt/top	0.7105793
Ankle boot	Ankle boot	0.9999981
Trouser	Trouser	0.9999877
Ankle boot	Ankle boot	0.99986887
Ankle boot	Ankle boot	0.999711
T-shirt/top	T-shirt/top	0.54942554
Sneaker	Sneaker	0.9443165
Trouser	Trouser	0.9999975
Coat	Coat	0.74836975
Sandal	Sandal	0.9992126
T-shirt/top	T-shirt/top	0.99999404
Dress	Dress	0.9978769
Bag	Bag	0.9999372
Sneaker	Sneaker	0.9998049
Coat	Pullover	0.6527115
Sandal	Sandal	0.9473226
Sandal	Sandal	0.9999968
Ankle boot	Ankle boot	0.999982
Dress	Dress	0.9988501
Pullover	Pullover	0.9998565
T-shirt/top	T-shirt/top	0.9995728
T-shirt/top	T-shirt/top	0.96711916
Ankle boot	Ankle boot	0.9999926
T-shirt/top	T-shirt/top	0.98822254
Sandal	Sandal	0.9999989
T-shirt/top	T-shirt/top	0.63872266
Trouser	Trouser	0.9999974
Dress	Dress	0.98883295
Sneaker	Sneaker	0.9977102
Ankle boot	Ankle boot	0.99989414
Trouser	Trouser	0.9999994
Sandal	Sandal	0.9999778
Ankle boot	Ankle boot	0.99999475
Shirt	Shirt	0.7525946
T-shirt/top	T-shirt/top	0.99961925
Ankle boot	Ankle boot	0.9999474
Sneaker	Sneaker	0.99830127
Pullover	Pullover	0.8896688
Ankle boot	Ankle boot	0.99980277
Pullover	Pullover	0.9924372
Trouser	Trouser	0.99999976
Pullover	Pullover	0.9991431
Sneaker	Sneaker	0.99860066
Sandal	Sandal	0.9999862
Trouser	Trouser	0.99999666
T-shirt/top	T-shirt/top	0.97726065
Sneaker	Sneaker	0.98830473
Dress	Dress	0.96176845
Coat	Coat	0.93919647
Sneaker	Sneaker	0.5939682
Shirt	Shirt	0.9729461
Coat	Coat	0.8980738
Shirt	Shirt	0.9949649
Bag	Bag	0.9999989
Sandal	Sandal	0.9999716
Sneaker	Sneaker	0.81224453
Ankle boot	Ankle boot	0.99998796
Sandal	Sandal	0.9995722
Sneaker	Sneaker	0.998331
Dress	Dress	0.8895709
Shirt	Shirt	0.53125626
Dress	Dress	0.9997974
Ankle boot	Ankle boot	0.96918136
Dress	Dress	0.9971552
Coat	Coat	0.7449594
Trouser	Trouser	0.9999974
Sandal	Sandal	0.9999397
Shirt	Shirt	0.9084303
Ankle boot	Ankle boot	0.9999801
Sneaker	Sneaker	0.94501084
Coat	Coat	0.89340067
T-shirt/top	T-shirt/top	0.99330235
Shirt	Pullover	0.8594156
Sandal	Sandal	0.9999397
Bag	Bag	0.9999999
T-shirt/top	T-shirt/top	0.999803
Sneaker	Sneaker	0.8347735
Sneaker	Sneaker	0.99866223
Dress	Dress	0.76778024
Pullover	Pullover	0.9993666
T-shirt/top	T-shirt/top	0.99926335
Coat	Coat	0.7475962
Bag	Bag	0.9999988
Pullover	Pullover	0.99481344
T-shirt/top	T-shirt/top	0.9901288
Shirt	Shirt	0.7146705
Ankle boot	Ankle boot	0.9999633
Bag	Bag	0.99975556
Ankle boot	Ankle boot	0.9999049
Pullover	T-shirt/top	0.50883925
Sandal	Sandal	0.9999962
T-shirt/top	T-shirt/top	0.9870697
Coat	Coat	0.8111151
T-shirt/top	T-shirt/top	0.9912781
Pullover	Pullover	0.99912876
Shirt	Shirt	0.85174507
Dress	Dress	0.97111166
Trouser	Trouser	1.0
Bag	Bag	0.99999905
Sneaker	Sneaker	0.97265583
Coat	Coat	0.9984145
Trouser	Trouser	0.9999993
Ankle boot	Ankle boot	0.9999931
Trouser	Trouser	1.0
Pullover	Pullover	0.9952969
Bag	Bag	0.9856463
Sandal	Sandal	0.99999535
Shirt	Pullover	0.628946
Dress	Dress	0.89240366
T-shirt/top	T-shirt/top	0.9214276
T-shirt/top	T-shirt/top	0.9992318
Pullover	Pullover	0.9994043
Shirt	Shirt	0.9704131
T-shirt/top	T-shirt/top	0.9481594
Sneaker	Sneaker	0.9204451
Pullover	Pullover	0.99971575
Trouser	Trouser	0.9999763
Bag	Bag	0.99983585
Coat	Pullover	0.98868805
Bag	Bag	1.0
Sneaker	Sneaker	0.9025736
Ankle boot	Ankle boot	0.99997115
Coat	Pullover	0.7941245
Trouser	Trouser	1.0
Shirt	Shirt	0.43572152
Sandal	Sandal	0.9999118
Sneaker	Sneaker	0.99978656
Sneaker	Sneaker	0.99244213
Dress	Dress	0.98881257
Pullover	Pullover	0.74213547
Sandal	Sandal	0.99998903
Sneaker	Ankle boot	0.9641566
Dress	Dress	0.8769755
Shirt	Shirt	0.87108874
Sneaker	Sneaker	0.99637383
Dress	Dress	0.9417952
Pullover	Pullover	0.99904317
Pullover	Pullover	0.61887175
Ankle boot	Ankle boot	0.9898745
Shirt	Shirt	0.9913169
Sneaker	Sneaker	0.9488987
Dress	Dress	0.9961205
Ankle boot	Ankle boot	0.9998872
Trouser	Trouser	0.99997187
Pullover	Pullover	0.99238425
Trouser	Trouser	0.9999995
Ankle boot	Ankle boot	0.999995
Sneaker	Sneaker	0.9989115
Pullover	Pullover	0.9325813
Dress	Dress	0.9987305
Dress	Dress	0.9887616
Bag	Bag	0.99994624
Trouser	Trouser	0.9999993
Bag	Bag	0.99998593
Dress	Dress	0.960674
Sandal	Sandal	0.9999502
T-shirt/top	T-shirt/top	0.9948484
Sandal	Sandal	0.9999939
Dress	Dress	0.99975294
Bag	Bag	0.9999517
Sandal	Sandal	0.9967951
Sneaker	Sneaker	0.9863166
Coat	Shirt	0.6764758
Ankle boot	Ankle boot	0.9999981
T-shirt/top	T-shirt/top	0.50510156
Shirt	Shirt	0.79197145
Bag	Bag	0.99994886
Dress	Dress	0.6616111
Pullover	Pullover	0.98572356
Dress	Dress	0.8886877
Dress	Dress	0.9744812
Coat	Shirt	0.6491483
Dress	Dress	0.9939621
Sneaker	Sneaker	0.9979526
Bag	Bag	0.99991953
Sneaker	Sneaker	0.9599239
Trouser	Trouser	1.0
Dress	Dress	0.9977477
Sneaker	Ankle boot	0.7162704
Bag	Bag	0.99791497
Ankle boot	Ankle boot	0.9999889
Sandal	Sandal	0.9999988
Sandal	Sandal	0.99998796
Pullover	Pullover	0.9958633
Pullover	Pullover	0.9411357
Coat	Coat	0.9976392
Sandal	Sandal	0.9997478
T-shirt/top	T-shirt/top	0.99800426
Bag	Bag	0.9999881
T-shirt/top	Shirt	0.47198388
Dress	T-shirt/top	0.8162791
Shirt	Coat	0.88845235
T-shirt/top	T-shirt/top	0.94990563
Bag	Bag	0.9999999
Bag	Bag	1.0
Ankle boot	Ankle boot	0.9999559
Shirt	Shirt	0.8727543
Ankle boot	Ankle boot	0.99748695
Trouser	Trouser	1.0
Sandal	Sandal	0.99999666
Trouser	Trouser	0.9999999
Pullover	Pullover	0.99849
Trouser	Trouser	1.0
Dress	Dress	0.9603014
Pullover	Pullover	0.99847335
Pullover	Pullover	0.9722292
Pullover	Pullover	0.99325997
Coat	Coat	0.99613094
Sandal	Sandal	0.9999988
Sneaker	Sneaker	0.9983469
Sandal	Sandal	0.99984
Ankle boot	Ankle boot	0.9998975
Pullover	Pullover	0.90945154
T-shirt/top	T-shirt/top	0.9982943
Sandal	Sandal	0.99999547
Sneaker	Sneaker	0.9798923
T-shirt/top	T-shirt/top	0.68298125
Sandal	Sandal	0.99996126
Shirt	Shirt	0.8120129
Sandal	Sandal	0.9999927
Shirt	Shirt	0.86218756
Shirt	T-shirt/top	0.9912867
Coat	Coat	0.9204473
T-shirt/top	T-shirt/top	0.9972324
Sneaker	Sneaker	0.99810237
Trouser	Trouser	0.9999881
Sandal	Sandal	0.99407214
Pullover	Pullover	0.46007857
Ankle boot	Ankle boot	0.99869746
Bag	Bag	0.9997782
Trouser	Trouser	0.99999774
Sneaker	Sneaker	0.94444567
Shirt	Shirt	0.51889956
Coat	Pullover	0.9385898
Coat	Coat	0.9498772
T-shirt/top	T-shirt/top	0.9792979
Sneaker	Sneaker	0.999343
Trouser	Trouser	0.99999714
Bag	Bag	0.99999523
